23350
782
5	20	7		-5.815	-0.648	0.110	-0.507	
181	131	7		-2.975	0.772	1.530	0.913	
34	169	7		-6.571	-0.413	-0.882	-0.272	
224	209	7		-1.573	1.473	2.231	1.614	
10	226	7		-2.140	1.190	1.947	1.330	
8	105	7		-1.642	1.439	2.196	1.580	
5	106	8		-5.134	-0.307	0.450	-0.166	
234	103	9		-3.144	0.688	1.445	0.829	
228	228	9		-5.798	-0.639	0.118	-0.499	
5	25	10		-1.320	1.600	2.357	1.741	
33	151	10		-6.978	-0.477	-1.223	-0.336	
214	216	10		-2.704	0.908	1.665	1.048	
205	99	11		-2.218	1.151	1.908	1.292	
40	114	11		-5.540	0.261	-0.466	0.344	
220	166	11		-1.787	1.366	2.124	1.507	
17	207	11		-2.065	1.227	1.985	1.368	
233	101	11		-4.194	0.169	0.919	0.306	
219	166	11		-2.406	1.057	1.814	1.198	
14	30	11		-1.642	1.439	2.196	1.579	
222	222	11		-2.218	1.151	1.908	1.292	
27	24	12		-1.637	1.441	2.199	1.582	
203	95	12		-4.213	0.153	0.911	0.294	
6	103	12		-3.935	0.292	1.050	0.433	
31	115	12		-5.057	0.471	-0.250	0.612	
38	126	12		-7.414	-0.710	-1.417	-0.580	
9	215	12		-1.912	1.304	2.062	1.445	
225	223	12		-2.122	1.199	1.956	1.340	
211	233	12		-5.134	-0.307	0.451	-0.166	
7	100	12		-1.982	1.269	2.027	1.410	
216	218	12		-2.488	1.016	1.774	1.157	
212	233	12		-5.420	-0.450	0.308	-0.309	
246	218	12		-2.263	1.150	1.867	1.288	
218	220	12		-3.133	0.693	1.451	0.834	
18	27	13		-1.743	1.388	2.146	1.529	
24	30	13		-2.499	1.010	1.768	1.151	
13	90	13		-1.655	1.432	2.190	1.573	
238	127	13		-5.248	-0.364	0.393	-0.223	
19	160	13		-3.286	0.617	1.375	0.758	
189	167	13		-5.780	-0.630	0.127	-0.489	
208	176	13		-2.107	1.206	1.964	1.347	
213	188	13		-1.856	1.332	2.089	1.473	
216	196	13		-1.914	1.303	2.060	1.444	
11	226	13		-1.874	1.323	2.081	1.464	
35	152	9		-6.595	-0.280	-0.999	-0.178	
217	184	9		-2.282	1.121	1.878	1.258	
23	30	13		-1.827	1.346	2.104	1.487	
