5680
668
168	149	8		-4.535	0.019	0.726	0.158	
148	166	8		-12.115	-3.991	-3.118	-2.484	
57	157	10		-13.374	-4.259	-3.532	-3.213	
155	151	11		-10.341	-2.659	-1.877	-2.068	
173	183	11		-5.352	-0.415	0.341	-0.275	
172	185	11		-3.662	0.429	1.186	0.570	
172	188	11		-4.022	0.453	0.528	0.868	
172	194	11		-4.912	-0.388	0.478	0.517	
10	88	12		-2.858	0.757	1.515	1.045	
189	97	12		-9.716	-2.239	-2.474	-1.823	
38	98	12		-4.793	-0.138	0.620	0.006	
235	98	12		-10.386	-3.069	-2.315	-2.653	
46	99	12		-5.663	-0.709	0.049	-0.293	
207	102	12		-11.654	-3.071	-3.580	-2.655	
244	102	12		-11.626	-3.068	-3.556	-2.652	
20	105	12		-11.345	-3.059	-3.284	-2.643	
7	106	12		-11.613	-3.072	-3.219	-2.975	
183	106	12		-10.387	-3.070	-2.313	-2.655	
228	106	12		-11.367	-3.081	-3.283	-2.655	
53	107	12		-10.357	-3.056	-2.298	-2.641	
158	110	12		-10.393	-3.077	-2.314	-2.655	
167	111	12		-11.452	-3.835	-2.615	-2.655	
10	112	12		-11.632	-3.071	-3.551	-2.662	
24	112	12		-11.349	-3.071	-3.276	-2.655	
148	112	12		-12.587	-4.048	-3.537	-2.655	
205	113	12		-11.754	-3.197	-3.555	-2.655	
25	115	12		-11.616	-3.071	-3.542	-2.655	
48	127	12		-12.388	-3.832	-3.554	-2.655	
24	130	12		-12.815	-4.257	-3.555	-2.656	
77	133	12		-11.438	-3.124	-3.311	-2.655	
128	142	12		-12.358	-3.835	-3.520	-2.654	
81	143	12		-12.494	-3.938	-3.554	-2.655	
129	161	12		-13.453	-3.828	-3.543	-3.727	
257	164	12		-13.547	-3.821	-3.512	-3.852	
26	165	12		-12.721	-4.015	-3.553	-2.805	
26	171	12		-13.152	-3.195	-3.554	-4.056	
26	174	12		-12.941	-3.195	-3.554	-3.845	
79	175	12		-12.391	-3.835	-3.554	-2.654	
6	176	12		-12.435	-3.886	-3.546	-2.655	
63	176	12		-13.845	-3.646	-3.555	-4.298	
53	177	12		-14.129	-4.148	-3.555	-4.079	
217	194	12		-11.576	-3.119	-3.455	-2.559	
208	196	12		-7.987	-1.203	-1.782	-0.766	
203	198	12		-5.767	-0.756	-0.009	-0.340	
158	200	12		-4.885	-0.267	0.660	0.042	
178	200	12		-5.702	-0.591	0.166	-0.450	
10	88	12		-2.975	0.768	1.526	0.917	
41	97	12		-2.924	0.729	1.487	1.007	
43	98	12		-7.658	-1.705	-0.948	-1.292	
245	99	12		-9.672	-2.688	-1.982	-2.272	
54	105	12		-10.380	-3.068	-2.310	-2.652	
62	105	12		-10.375	-3.065	-2.308	-2.649	
24	106	12		-11.610	-3.071	-3.537	-2.655	
167	107	12		-11.708	-3.728	-2.977	-2.655	
146	110	12		-11.835	-3.071	-3.762	-2.655	
204	111	12		-6.158	-0.709	-0.446	0.448	
87	122	12		-10.717	-3.071	-2.313	-2.985	
78	132	12		-11.410	-3.072	-3.336	-2.655	
127	132	12		-12.137	-3.836	-3.299	-2.655	
25	167	12		-12.239	-3.710	-3.525	-2.655	
6	173	12		-11.817	-3.291	-3.524	-2.652	
11	176	12		-12.248	-3.692	-3.553	-2.655	
219	197	12		-11.114	-3.303	-2.809	-1.911	
207	200	12		-6.051	-0.905	-0.144	-0.486	
178	201	12		-4.489	0.015	0.773	0.156	
199	201	12		-5.154	-0.455	0.303	-0.039	
157	202	12		-6.570	-1.565	0.281	-0.344	
12	90	12		-10.382	-3.069	-2.311	-2.653	
44	98	12		-10.193	-2.974	-2.217	-2.558	
252	98	12		-13.173	-3.071	-3.311	-4.445	
26	100	12		-10.663	-3.071	-2.590	-2.655	
78	132	12		-11.761	-3.169	-3.550	-2.692	
124	142	12		-12.841	-3.832	-3.549	-3.111	
26	174	12		-12.387	-3.860	-3.525	-2.653	
156	204	12		-6.598	-1.718	0.123	-0.219	
286	82	12		-4.504	-0.130	0.628	0.286	
14	90	12		-10.361	-3.058	-2.300	-2.642	
250	94	12		-10.371	-3.035	-2.278	-2.675	
26	96	12		-9.688	-2.722	-1.964	-2.306	
40	96	12		-10.125	-2.940	-2.182	-2.524	
140	106	12		-10.863	-2.953	-2.907	-2.537	
78	132	12		-14.974	-3.950	-3.543	-5.122	
80	158	12		-14.504	-4.158	-3.555	-4.445	
24	166	12		-11.455	-3.224	-3.228	-2.655	
158	198	12		-6.316	-0.829	-0.485	-0.378	
152	108	12		-12.001	-3.444	-3.554	-2.655	
76	132	12		-11.772	-3.217	-3.550	-2.654	
40	152	12		-10.455	-3.082	-2.370	-2.655	
80	156	12		-12.628	-4.071	-3.555	-2.655	
184	216	12		-1.480	1.383	2.141	1.797	
264	68	12		-6.911	-1.333	-0.576	-0.917	
40	144	12		-10.388	-3.071	-2.314	-2.655	
76	152	12		-11.934	-3.689	-3.243	-2.649	
87	133	13		-11.568	-3.071	-3.463	-2.687	
157	210	13		-4.393	0.064	0.821	0.204	
161	212	13		-4.544	-0.012	0.746	0.129	
182	153	13		-8.962	-2.140	-1.818	-1.725	
183	174	13		-4.498	0.093	0.757	0.163	
182	152	13		-11.773	-3.759	-3.012	-2.640	
182	152	13		-12.239	-3.980	-3.252	-2.358	
188	160	13		-10.610	-3.152	-2.453	-1.562	
183	153	14		-3.871	1.152	0.256	1.290	
155	151	11		-11.066	-3.126	-2.130	-2.306	
86	162	16		-12.974	-3.836	-3.545	-3.246	
191	170	16		-4.990	-0.090	0.668	-0.239	
178	201	12		-5.523	-0.502	0.256	-0.361	
178	202	12		-3.935	0.273	1.030	0.452	
182	152	12		-11.879	-3.748	-3.129	-2.587	
167	149	17		-8.194	-1.659	-0.771	-0.916	
64	158	17		-11.550	-2.947	-3.264	-2.756	
182	208	17		-4.741	-0.111	0.647	0.030	
183	153	13		-4.322	1.145	0.245	0.851	
166	150	17		-9.522	-2.324	-1.394	-1.623	
183	153	13		-11.378	-2.738	-3.637	-2.323	
196	169	18		-4.042	0.386	1.143	0.234	
180	182	18		-4.197	0.293	0.861	0.461	
191	170	14		-5.428	-0.309	0.449	-0.458	
196	169	18		-6.459	-0.824	-0.067	-0.973	
179	192	19		-4.721	-0.643	1.200	0.586	
86	162	15		-13.483	-3.836	-3.540	-3.761	
182	208	17		-3.257	0.631	1.389	0.772	
167	150	17		-11.575	-3.341	-2.431	-2.620	
188	210	21		-5.678	-0.545	-0.131	-0.129	
190	216	22		-3.580	0.332	1.090	0.748	
168	149	18		-9.058	-2.080	-1.211	-1.335	
64	158	18		-11.940	-3.336	-3.286	-2.731	
183	182	18		-4.345	0.133	0.801	0.273	
197	169	18		-10.305	-2.747	-1.990	-2.897	
181	184	19		-5.589	-0.843	0.583	0.108	
181	212	24		-5.484	-0.615	0.143	-0.209	
192	183	26		-8.323	-1.929	-0.994	-1.014	
180	152	22		-11.772	-3.420	-2.547	-2.718	
193	209	27		-3.139	0.690	1.448	0.831	
191	216	23		-3.598	0.338	1.096	0.725	
193	208	27		-4.148	0.054	0.811	0.460	
201	183	28		-7.233	-0.262	-0.643	-1.172	
187	142	24		-4.718	0.526	0.561	0.142	
202	161	28		-7.869	-1.470	-1.396	-0.512	
201	185	28		-5.919	-0.356	-0.509	0.008	
200	188	28		-4.877	-0.291	0.456	0.085	
196	198	28		-5.961	-0.849	-0.110	-0.433	
195	152	29		-3.036	0.747	1.494	0.888	
57	159	29		-12.995	-3.576	-3.528	-3.523	
202	158	29		-11.417	-3.165	-3.250	-2.621	
213	170	30		-6.176	0.246	-0.480	-0.277	
191	183	26		-9.390	-2.058	-2.003	-1.130	
213	171	30		-8.509	-2.062	-1.445	-0.302	
60	156	26		-13.171	-3.775	-3.543	-3.500	
212	174	30		-12.331	-4.105	-3.223	-2.602	
204	215	31		-5.934	-0.832	-0.078	-0.438	
193	208	27		-4.065	0.227	0.985	0.368	
193	150	31		-10.837	-2.941	-2.860	-2.545	
194	152	28		-4.005	0.373	0.899	0.514	
57	160	28		-13.271	-4.087	-3.548	-3.283	
193	207	28		-5.714	-0.710	0.028	-0.324	
194	196	28		-6.958	-1.271	-0.685	-0.855	
202	184	29		-6.437	0.100	-0.074	-0.946	
199	140	33		-11.336	-3.449	-2.885	-2.530	
201	185	29		-6.711	-0.710	-0.913	-0.380	
200	188	29		-5.751	-0.674	-0.071	-0.262	
213	170	30		-11.608	-3.357	-2.903	-2.245	
212	171	30		-10.117	-2.879	-2.235	-1.126	
196	154	30		-11.237	-3.596	-2.638	-2.278	
204	215	31		-5.894	-0.811	-0.053	-0.423	
192	192	35		-5.779	-0.756	0.001	-0.361	
214	168	35		-11.179	-3.261	-2.915	-2.080	
186	210	36		-7.415	-1.111	-1.303	-0.682	
57	160	37		-12.566	-3.386	-3.539	-3.278	
196	170	37		-10.590	-2.690	-2.897	-2.258	
213	170	38		-7.564	-0.854	-0.835	-0.561	
201	198	38		-6.029	-0.008	-0.738	0.128	
213	171	38		-9.020	-2.179	-1.821	-0.693	
189	213	38		-3.569	0.359	1.116	0.733	
190	212	38		-3.400	0.454	1.180	0.838	
196	136	39		-6.086	-0.796	-0.039	-0.629	
190	162	39		-4.717	-0.093	0.653	0.048	
190	169	39		-3.008	0.757	1.512	0.898	
202	186	39		-5.373	0.324	-0.394	0.439	
190	214	39		-4.485	-0.063	0.694	0.239	
198	138	39		-9.794	-2.545	-2.247	-2.128	
189	164	39		-5.360	-0.300	0.231	-0.172	
188	166	39		-10.791	-2.890	-2.833	-2.540	
212	172	39		-10.993	-3.381	-2.609	-1.877	
208	176	35		-10.922	-3.154	-2.766	-2.127	
210	172	35		-9.504	-2.367	-2.135	-1.238	
13	137	40		-5.031	-0.256	0.502	-0.115	
203	190	40		-5.238	0.390	-0.340	0.521	
13	139	40		-3.653	0.434	1.192	0.574	
191	174	40		-5.605	-0.099	-0.229	0.043	
201	190	40		-4.649	0.456	0.256	0.513	
190	155	36		-5.940	-0.445	-0.395	-0.125	
58	157	36		-12.519	-3.788	-3.551	-2.829	
14	140	40		-6.137	-0.809	-0.051	-0.668	
5	90	41		-1.735	1.392	2.150	1.533	
16	106	41		-2.854	0.833	1.590	0.974	
191	146	41		-4.007	0.262	1.006	0.405	
204	163	41		-8.531	-0.910	-1.640	-1.473	
8	171	41		-3.557	0.481	1.239	0.622	
201	193	41		-5.337	0.499	-0.231	0.312	
188	155	37		-4.070	0.315	0.901	0.447	
56	160	37		-11.804	-3.372	-3.414	-2.653	
202	185	37		-5.175	0.276	-0.178	0.421	
201	198	37		-7.964	-0.791	-1.521	-1.024	
5	92	41		-1.703	1.408	2.166	1.549	
7	111	41		-1.701	1.409	2.167	1.550	
203	159	41		-5.849	-0.147	-0.352	0.428	
5	134	37		-4.389	0.065	0.823	0.206	
16	140	41		-5.821	-0.461	0.297	-0.700	
15	179	42		-2.654	0.933	1.691	1.074	
17	207	42		-1.853	1.333	2.091	1.474	
204	215	42		-4.886	-0.183	0.575	-0.042	
20	142	42		-5.437	-0.458	0.300	-0.319	
16	97	43		-1.783	1.368	2.126	1.509	
22	143	43		-5.936	-0.703	0.054	-0.572	
18	163	43		-2.009	1.255	2.013	1.396	
188	213	43		-3.433	0.543	1.301	0.685	
11	221	43		-1.936	1.292	2.049	1.433	
196	136	39		-6.026	-0.757	0.001	-0.609	
13	137	39		-4.464	0.028	0.786	0.169	
189	169	39		-3.787	0.398	1.092	0.539	
213	170	39		-13.032	-4.011	-3.772	-2.868	
6	184	39		-2.651	0.934	1.692	1.075	
19	162	43		-3.350	0.585	1.342	0.725	
188	213	43		-2.202	1.155	1.912	1.305	
12	138	39		-3.638	0.441	1.199	0.582	
197	138	39		-6.769	-1.020	-0.746	-0.604	
212	171	39		-9.014	-2.184	-1.826	-0.681	
6	185	39		-4.670	-0.075	0.682	0.066	
188	212	43		-3.041	0.742	1.242	1.135	
188	164	39		-11.030	-2.996	-2.920	-2.668	
212	172	39		-12.643	-4.123	-3.519	-2.618	
192	194	43		-5.578	-0.719	0.145	0.455	
14	140	39		-6.161	-0.820	-0.062	-0.681	
84	161	44		-13.741	-3.797	-3.509	-4.070	
27	163	44		-5.489	-0.468	0.290	-0.361	
179	175	44		-6.255	-0.831	-0.146	-0.691	
16	106	40		-5.500	-0.412	0.190	-0.273	
203	190	40		-5.757	0.310	-0.420	0.081	
201	193	40		-5.477	0.565	-0.165	0.107	
190	214	40		-4.986	-0.358	0.380	0.052	
18	188	44		-1.798	1.361	2.118	1.501	
200	191	40		-4.021	0.751	0.568	0.829	
20	190	44		-3.064	0.728	1.485	0.869	
194	190	44		-5.329	-0.371	0.046	0.043	
16	140	40		-4.663	0.225	0.970	-0.215	
20	184	44		-2.860	0.948	1.469	1.089	
188	212	44		-3.400	0.422	1.180	0.838	
190	185	45		-4.439	0.737	0.564	0.416	
15	179	41		-2.364	1.078	1.836	1.219	
190	186	45		-3.807	0.649	0.824	0.787	
20	142	41		-4.932	-0.200	0.557	-0.071	
189	213	41		-4.400	0.688	-0.083	1.101	
38	140	46		-6.367	-0.779	-0.027	-0.922	
49	164	46		-8.069	-1.510	-1.556	-0.936	
25	189	46		-1.789	1.365	2.123	1.506	
6	91	42		-3.815	0.352	1.110	0.493	
22	143	42		-5.735	-0.571	0.187	-0.504	
18	163	42		-5.793	-0.637	0.121	-0.496	
14	207	42		-2.916	0.802	1.560	0.943	
204	215	42		-5.964	-0.722	0.036	-0.581	
48	164	46		-7.709	-1.732	-0.974	-1.316	
5	92	42		-1.685	1.417	2.175	1.558	
19	162	42		-5.371	-0.425	0.332	-0.285	
26	116	46		-2.230	1.145	1.903	1.286	
48	164	46		-5.497	-0.797	0.302	-0.040	
190	212	42		-4.175	0.277	0.595	0.664	
46	164	46		-3.168	0.473	1.373	1.021	
194	194	42		-5.775	-0.501	-0.271	0.048	
188	208	42		-3.857	0.194	0.951	0.610	
11	94	47		-2.341	1.089	1.847	1.230	
21	98	47		-2.593	0.964	1.721	1.104	
26	117	47		-2.775	0.872	1.630	1.013	
174	197	47		-2.841	0.840	1.597	0.980	
11	221	43		-1.867	1.326	2.084	1.467	
