11462
700
129	160	9		-2.933	0.793	1.551	0.934	
128	171	9		-3.489	0.515	1.273	0.656	
129	193	9		-3.161	0.680	1.437	0.820	
148	204	10		-2.339	1.094	1.844	1.235	
154	193	11		-2.963	0.785	1.530	0.925	
134	233	11		-2.692	0.914	1.671	1.055	
156	193	11		-2.341	1.089	1.847	1.230	
120	180	11		-4.308	0.164	0.919	0.192	
149	122	12		-4.476	0.022	0.779	0.162	
125	207	12		-3.421	0.549	1.307	0.690	
119	178	12		-6.944	0.015	-0.904	-0.622	
120	190	12		-2.876	0.827	1.584	0.958	
118	214	12		-6.198	-0.784	-0.027	-0.753	
118	177	13		-3.537	0.517	1.234	0.647	
119	193	13		-3.362	0.580	1.337	0.719	
141	206	13		-3.813	0.818	0.646	0.959	
122	110	13		-6.649	-1.074	-0.316	-0.915	
116	210	13		-3.214	0.655	1.412	0.792	
148	189	14		-2.921	0.799	1.557	0.940	
136	193	14		-2.952	0.785	1.541	0.925	
118	194	14		-3.472	0.524	1.282	0.665	
140	205	14		-1.351	1.605	2.321	1.746	
122	228	14		-1.387	1.566	2.324	1.707	
120	180	10		-6.693	-0.103	-1.305	0.031	
125	224	15		-2.821	0.849	1.607	0.990	
119	178	11		-6.567	0.184	-0.696	-0.453	
120	152	15		-4.350	0.089	0.836	0.232	
120	190	11		-4.375	0.345	0.558	0.485	
117	127	16		-1.386	1.574	2.317	1.715	
117	156	16		-4.396	0.516	1.274	-0.252	
117	189	16		-3.434	0.543	1.300	0.684	
118	177	12		-3.786	0.516	1.104	0.528	
130	188	12		-3.717	0.402	1.159	0.542	
118	154	16		-4.198	0.515	1.273	-0.053	
119	193	12		-3.413	0.557	1.308	0.697	
145	146	17		-4.785	0.341	0.151	0.482	
110	204	17		-3.083	1.177	1.935	0.400	
114	223	17		-2.375	1.072	1.830	1.213	
314	200	13		-1.780	1.370	2.127	1.510	
314	219	17		-3.341	0.584	1.342	0.735	
115	221	17		-2.587	0.977	1.734	1.098	
116	144	17		-5.303	-0.265	-0.035	0.161	
305	64	18		-11.034	-3.036	-2.977	-2.638	
307	75	18		-6.288	-0.556	-0.325	-0.544	
282	222	18		-5.992	-0.736	0.022	-0.595	
149	189	14		-4.646	-0.062	0.694	0.078	
117	194	14		-4.583	0.509	1.120	-0.284	
308	74	18		-10.600	-2.832	-2.766	-2.416	
120	152	14		-6.201	-0.232	-0.357	-0.426	
311	10	19		-6.104	-0.792	-0.034	-0.651	
