8945
748
31	176	7		-3.200	0.660	1.418	0.801	
15	216	7		-1.793	1.363	2.121	1.504	
8	230	7		-2.403	1.058	1.816	1.199	
13	233	8		-5.719	-0.600	0.158	-0.459	
37	130	10		-5.608	-0.544	0.213	-0.403	
36	131	10		-5.803	-0.642	0.116	-0.501	
36	132	10		-4.025	0.259	0.994	0.400	
36	132	10		-4.731	-0.106	0.652	0.035	
45	196	11		-2.507	1.006	1.764	1.147	
48	197	12		-2.604	0.958	1.716	1.099	
24	164	12		-4.596	0.782	-0.099	0.921	
51	152	14		-5.979	-0.716	0.014	-0.575	
20	219	14		-1.870	1.325	2.083	1.466	
37	131	10		-4.361	0.079	0.837	0.220	
42	184	14		-2.146	1.187	1.945	1.328	
37	131	10		-5.828	-0.634	0.083	-0.493	
42	184	14		-3.380	0.570	1.328	0.711	
66	216	14		-5.031	-0.248	0.494	-0.107	
43	184	15		-2.481	1.019	1.777	1.160	
21	203	15		-4.871	-0.176	0.582	-0.035	
66	213	15		-3.299	0.610	1.368	0.751	
16	232	15		-5.468	-0.474	0.284	-0.333	
51	153	15		-4.098	0.998	0.181	1.139	
67	215	15		-3.189	0.665	1.423	0.806	
22	221	15		-4.403	0.058	0.816	0.199	
43	223	15		-5.528	-0.504	0.254	-0.363	
15	231	15		-3.856	0.332	1.090	0.473	
52	154	15		-4.200	0.986	0.090	1.127	
66	214	15		-5.592	-0.536	0.222	-0.396	
52	156	15		-6.184	-0.004	-0.903	0.137	
48	168	15		-11.716	-2.963	-3.531	-2.767	
61	143	16		-2.794	0.865	1.618	1.006	
16	154	16		-7.138	-0.825	-1.034	-0.685	
16	163	16		-6.020	-0.808	0.067	0.419	
60	179	16		-5.111	-0.192	0.359	-0.051	
54	185	16		-3.848	0.336	1.093	0.476	
63	195	16		-2.703	0.908	1.666	1.049	
16	154	16		-6.053	-0.766	-0.009	-0.625	
61	179	16		-3.365	0.902	1.011	1.043	
22	204	16		-5.432	-0.456	0.301	-0.315	
16	156	16		-2.713	0.904	1.661	1.044	
20	206	16		-4.967	-0.223	0.534	-0.083	
68	172	17		-5.368	-0.538	0.220	-0.169	
38	134	18		-2.647	0.952	1.678	1.093	
51	152	14		-7.613	-0.717	-1.616	-0.579	
51	153	14		-4.095	1.041	0.141	1.182	
42	184	14		-3.004	0.758	1.516	0.899	
20	222	14		-4.420	0.050	0.808	0.191	
52	154	14		-4.442	0.867	-0.031	1.008	
40	184	14		-3.058	0.731	1.488	0.872	
66	214	14		-4.173	0.173	0.931	0.314	
52	156	14		-5.930	0.122	-0.775	0.263	
66	216	14		-3.072	0.724	1.482	0.865	
44	168	14		-6.573	-0.199	-1.096	-0.059	
30	165	19		-6.265	-0.596	-0.394	-0.066	
74	179	19		-5.166	-0.323	0.435	-0.182	
44	185	19		-3.013	0.753	1.511	0.894	
79	202	19		-1.587	1.466	2.224	1.607	
60	179	15		-6.491	-0.157	-1.057	-0.016	
43	184	15		-5.318	-0.399	0.358	-0.258	
63	195	15		-3.019	0.750	1.508	0.891	
21	203	15		-4.657	-0.069	0.689	0.072	
67	214	15		-2.894	0.813	1.570	0.953	
67	228	15		-2.582	0.969	1.727	1.110	
