11175
927
216	167	9		-6.001	-0.265	-0.164	-0.419	
192	148	9		-2.409	1.055	1.813	1.196	
190	148	10		-1.274	1.623	2.381	1.764	
189	154	10		-2.717	0.901	1.659	1.042	
202	138	11		-4.503	0.008	0.766	0.149	
204	165	11		-3.256	0.632	1.390	0.773	
187	197	11		-4.946	0.783	-0.452	0.924	
195	166	12		-2.540	0.990	1.748	1.131	
177	182	12		-6.213	-0.831	-0.104	-0.691	
179	200	12		-5.959	-0.692	0.066	-0.607	
200	139	12		-4.324	0.098	0.855	0.239	
193	165	12		-3.019	0.750	1.508	0.891	
183	200	12		-5.213	-0.324	0.388	-0.183	
192	203	12		-5.696	-0.482	0.063	-0.341	
196	144	12		-6.904	-0.898	-1.003	-0.108	
192	156	12		-12.602	-4.038	-3.555	-2.662	
200	164	12		-12.393	-3.847	-3.542	-2.645	
184	135	13		-2.210	1.155	1.912	1.296	
192	203	13		-6.646	-0.613	-0.756	-0.472	
202	218	13		-1.582	1.469	2.227	1.610	
201	217	13		-5.399	-0.324	0.411	-0.392	
198	140	13		-7.445	-1.008	-1.435	-0.591	
190	164	13		-3.749	0.388	1.139	0.529	
188	162	13		-9.237	-2.393	-1.754	-0.958	
175	162	14		-7.908	-0.825	-1.748	-0.742	
222	178	14		-10.560	-3.186	-2.372	-2.634	
200	194	14		-3.101	0.763	1.499	0.819	
174	162	14		-7.355	-0.735	-1.280	-0.450	
196	188	14		-4.915	0.208	0.155	0.349	
207	170	15		-7.129	-0.448	-1.176	-0.535	
193	194	15		-4.056	0.694	0.527	0.835	
179	201	11		-6.090	-0.785	-0.028	-0.644	
172	160	15		-7.592	-1.238	-1.014	-0.918	
186	202	15		-7.459	-0.502	-0.960	-1.081	
186	204	15		-5.102	-0.394	0.362	-0.046	
202	138	12		-3.184	0.668	1.426	0.809	
186	219	16		-3.649	0.479	1.149	0.620	
190	165	12		-3.012	0.780	1.537	0.870	
186	216	16		-2.422	1.030	1.781	1.215	
188	164	12		-4.732	-0.089	0.634	0.052	
173	151	17		-3.164	0.678	1.436	0.819	
223	164	17		-7.316	-1.374	-0.940	-0.958	
187	221	17		-1.126	1.697	2.455	1.838	
175	162	13		-7.933	-0.835	-1.758	-0.757	
224	162	17		-11.672	-4.155	-2.514	-2.652	
200	139	13		-4.467	0.027	0.782	0.169	
174	162	13		-7.152	-0.573	-1.239	-0.449	
200	168	13		-12.257	-3.781	-3.471	-2.604	
283	192	18		-2.962	0.773	1.531	0.926	
183	132	14		-1.771	1.375	2.132	1.515	
222	178	14		-10.342	-3.050	-2.289	-2.620	
185	135	14		-6.710	-1.041	-0.314	-0.978	
198	140	14		-7.811	-1.162	-1.647	-0.746	
172	160	14		-9.553	-1.970	-2.243	-1.891	
184	200	14		-6.616	-0.735	-0.830	-0.368	
278	157	19		-4.415	-0.394	1.384	0.704	
287	170	19		-5.189	-0.335	0.423	-0.194	
285	185	19		-3.887	0.316	1.074	0.457	
224	165	15		-7.666	-1.470	-1.194	-1.041	
200	194	15		-5.631	-0.302	0.015	-0.228	
285	191	19		-3.381	0.472	1.230	0.807	
197	188	15		-6.506	-0.225	-0.945	-0.142	
298	192	19		-3.311	0.467	1.224	0.883	
186	216	15		-2.569	0.883	1.629	1.220	
186	202	15		-4.066	0.208	0.882	0.471	
184	208	15		-2.365	0.940	1.697	1.356	
198	164	20		-7.385	-0.380	-0.966	-1.000	
206	170	16		-8.487	-0.859	-1.589	-1.479	
226	172	16		-10.452	-3.156	-2.294	-2.629	
191	194	16		-6.950	-0.650	-0.871	-0.660	
288	192	20		-2.979	0.634	1.392	1.048	
186	219	16		-2.751	0.893	1.633	1.034	
194	206	20		-4.760	-0.073	0.370	0.288	
166	177	21		-7.614	-2.065	-0.209	-0.880	
174	225	21		-2.427	1.046	1.804	1.187	
173	151	17		-3.693	0.414	1.170	0.555	
177	218	17		-2.335	1.092	1.850	1.233	
187	221	17		-1.142	1.689	2.446	1.830	
279	158	21		-7.517	-1.876	-0.032	-0.979	
167	177	21		-9.748	-2.580	-1.828	-2.501	
290	192	21		-3.288	0.478	1.236	0.894	
178	195	21		-5.046	-0.263	0.494	-0.122	
173	223	21		-2.698	0.774	1.531	1.189	
189	149	22		-7.866	-0.461	-0.974	-1.474	
295	194	22		-2.377	0.934	1.692	1.349	
277	157	18		-5.291	-0.376	0.531	0.684	
288	170	18		-3.431	0.544	1.302	0.685	
300	170	22		-4.255	0.132	0.890	0.273	
294	192	22		-2.814	0.715	1.473	1.131	
280	160	22		-5.392	-1.031	0.673	0.441	
302	168	23		-3.759	0.380	1.138	0.521	
282	193	23		-3.996	0.142	0.900	0.523	
283	176	19		-2.504	1.008	1.766	1.149	
298	190	19		-3.065	0.590	1.348	1.006	
185	220	24		-2.528	1.009	1.745	1.145	
199	164	20		-8.534	-0.878	-1.617	-1.499	
169	207	24		-1.391	1.568	2.326	1.701	
166	179	21		-5.199	-0.411	0.552	-0.127	
186	184	25		-6.602	-0.693	-0.906	-0.278	
278	158	21		-8.967	-2.894	-1.049	-1.412	
167	178	21		-10.712	-3.066	-2.309	-2.980	
288	192	26		-4.189	0.156	0.914	0.315	
180	223	26		-5.970	-0.411	-0.287	-0.265	
292	186	22		-4.240	0.140	0.898	0.281	
281	193	22		-3.702	0.407	1.159	0.557	
175	225	22		-2.931	0.793	1.550	0.937	
180	222	26		-7.442	-0.758	-1.480	-0.543	
300	170	22		-4.475	0.022	0.780	0.163	
187	196	22		-7.534	-0.801	-1.456	-0.660	
174	224	22		-4.860	-0.306	0.449	0.109	
292	188	26		-2.392	0.927	1.684	1.342	
191	166	27		-3.997	0.493	1.250	0.171	
290	185	27		-4.282	0.158	0.915	0.221	
282	185	23		-3.173	0.679	1.437	0.808	
185	193	23		-5.998	-0.576	-0.145	-0.435	
295	194	23		-2.637	0.934	1.692	1.089	
290	187	27		-3.324	0.461	1.219	0.875	
294	192	23		-2.963	0.643	1.401	1.054	
280	158	23		-6.998	-1.576	-0.383	-0.108	
282	160	23		-11.966	-4.054	-2.907	-2.553	
288	167	28		-4.326	-0.292	1.243	0.626	
186	186	28		-4.383	0.653	-0.021	1.057	
164	194	28		-2.519	1.000	1.758	1.141	
202	155	24		-10.526	-2.478	-3.043	-2.065	
286	170	28		-6.875	-1.524	0.322	-0.691	
185	187	24		-6.621	-0.685	-0.889	-0.313	
167	150	29		-5.067	-0.009	0.282	0.098	
302	191	29		-3.887	0.184	0.942	0.589	
172	200	29		-5.511	-0.458	-0.002	-0.091	
292	188	25		-3.059	0.593	1.350	1.008	
174	193	30		-3.035	0.756	1.514	0.869	
233	162	26		-11.995	-3.640	-3.350	-2.626	
171	202	30		-3.656	0.432	1.189	0.573	
170	222	30		-4.433	0.026	0.783	0.202	
304	175	31		-3.996	0.262	1.020	0.403	
172	190	31		-5.407	-0.053	0.704	-0.694	
161	202	31		-1.555	1.482	2.240	1.623	
171	202	31		-4.299	0.110	0.868	0.251	
168	150	27		-5.278	-0.018	0.079	0.069	
295	160	27		-2.482	1.019	1.777	1.160	
290	185	27		-4.473	0.179	0.933	0.013	
186	203	27		-3.409	0.518	1.206	0.804	
301	192	31		-3.151	0.577	1.335	0.932	
286	171	27		-7.607	-1.965	-0.120	-0.981	
290	187	27		-3.332	0.461	1.219	0.868	
170	220	31		-3.174	0.566	1.297	0.948	
166	223	32		-4.651	-0.200	0.557	0.209	
288	166	28		-4.637	-0.596	1.241	0.620	
164	194	28		-2.411	1.054	1.812	1.195	
313	167	32		-2.088	1.216	1.973	1.357	
174	182	32		-7.385	-1.006	-1.374	-0.478	
314	168	33		-2.773	0.873	1.631	1.014	
296	194	33		-3.150	0.685	1.442	0.826	
168	150	29		-5.390	-0.660	0.610	0.628	
183	215	29		-7.099	-0.772	-1.321	-0.359	
172	198	29		-6.486	-0.678	-0.803	-0.265	
180	156	33		-13.287	-4.275	-3.550	-3.110	
176	148	33		-12.888	-3.834	-3.550	-3.154	
172	180	33		-9.649	-2.082	-2.564	-1.666	
294	166	34		-4.541	-0.526	1.262	0.645	
161	179	34		-4.725	0.165	0.910	-0.218	
183	181	34		-3.884	0.606	0.727	0.807	
297	186	34		-4.298	-0.426	1.409	0.789	
299	193	34		-3.472	0.524	1.282	0.665	
171	202	30		-3.326	0.598	1.353	0.739	
190	214	30		-11.562	-3.034	-3.525	-2.618	
197	149	35		-11.731	-3.095	-3.634	-2.655	
296	166	35		-4.334	-0.416	1.360	0.743	
226	175	35		-11.971	-3.601	-2.801	-2.665	
231	178	35		-5.839	-0.804	-0.033	-0.373	
313	188	35		-4.343	0.088	0.846	0.229	
170	202	31		-5.336	-0.408	0.350	-0.267	
163	156	35		-5.132	-0.605	0.813	0.202	
229	174	35		-11.061	-3.710	-2.348	-2.647	
237	174	35		-12.286	-3.759	-3.525	-2.628	
312	189	35		-4.285	0.117	0.875	0.258	
162	158	35		-12.796	-3.684	-3.807	-2.958	
180	160	35		-12.084	-3.578	-3.503	-2.633	
186	147	36		-5.162	-0.047	0.500	-0.244	
182	165	36		-1.869	1.328	2.080	1.469	
296	194	32		-3.290	0.611	1.374	0.762	
164	223	32		-3.618	0.449	1.206	0.594	
182	164	36		-4.539	0.378	0.376	0.503	
313	167	32		-2.781	0.869	1.627	1.010	
170	222	32		-5.294	-0.086	-0.203	0.327	
174	182	32		-10.972	-2.964	-3.003	-2.106	
168	146	37		-4.866	0.388	0.023	0.529	
161	162	37		-3.495	0.121	1.686	1.045	
239	177	37		-9.061	-2.408	-1.651	-1.992	
192	147	33		-11.733	-2.685	-3.240	-3.075	
314	168	33		-3.749	0.385	1.143	0.526	
231	178	33		-7.894	-1.831	-1.060	-1.402	
311	188	33		-4.495	0.012	0.770	0.153	
300	193	33		-3.357	0.473	1.231	0.830	
180	148	33		-13.496	-3.835	-3.554	-3.759	
176	176	33		-11.835	-3.369	-3.464	-2.565	
176	164	33		-12.065	-3.785	-3.278	-2.614	
295	164	34		-4.295	-0.411	1.393	0.777	
313	188	34		-4.471	0.024	0.782	0.165	
167	142	38		-5.188	0.170	-0.018	0.262	
167	162	38		-3.462	0.529	1.285	0.671	
165	156	34		-4.629	-0.168	0.878	0.301	
237	174	34		-12.257	-3.737	-3.518	-2.622	
165	224	34		-4.501	-0.128	0.630	0.288	
308	188	34		-4.447	0.107	0.724	0.248	
180	158	34		-12.909	-4.236	-3.510	-2.770	
181	192	39		-4.517	0.384	0.249	0.651	
226	174	35		-8.756	-2.121	-1.088	-1.163	
180	191	39		-7.379	-1.086	-1.291	-0.670	
170	223	39		-5.235	-0.358	0.134	0.050	
229	174	35		-11.094	-3.772	-2.320	-2.640	
184	148	35		-13.106	-4.716	-3.385	-2.490	
180	160	35		-12.047	-3.578	-3.467	-2.595	
168	137	40		-3.429	0.963	0.935	1.054	
180	139	40		-4.158	0.181	0.938	0.322	
187	147	40		-7.895	-1.476	-1.417	-1.047	
302	173	40		-6.537	-1.467	0.379	-0.410	
182	165	36		-2.314	1.103	1.860	1.244	
239	178	36		-6.249	-1.002	-0.245	-0.586	
176	162	40		-4.505	0.211	0.289	0.647	
181	164	36		-5.764	0.232	-0.488	0.142	
180	188	36		-7.422	-1.108	-1.312	-0.692	
185	156	41		-5.836	-0.046	-0.457	0.040	
171	203	41		-4.789	-0.232	0.447	0.182	
177	141	41		-11.124	-3.038	-3.081	-2.625	
162	178	41		-3.344	0.787	0.894	1.180	
178	142	41		-13.091	-3.895	-3.533	-3.293	
168	222	37		-4.905	0.008	0.090	0.423	
174	172	41		-11.566	-3.025	-3.539	-2.640	
175	145	42		-4.519	0.000	0.758	0.141	
179	164	42		-4.762	0.021	0.494	0.162	
162	179	42		-4.898	-0.172	0.313	0.223	
