27810
1128
237	125	7		-6.020	-0.728	-0.290	-0.312	
255	133	7		-6.133	-0.379	0.379	-1.093	
300	152	7		-5.814	-0.646	0.112	-0.507	
194	157	7		-6.034	-0.289	0.469	-1.085	
194	183	7		-5.823	-0.646	0.100	-0.505	
221	186	7		-5.172	-0.325	0.432	-0.186	
214	188	7		-3.156	0.682	1.440	0.823	
228	188	7		-3.297	0.611	1.369	0.752	
197	192	7		-5.800	-0.640	0.117	-0.500	
230	196	7		-4.430	-0.056	0.702	0.286	
299	196	7		-2.513	1.003	1.761	1.144	
246	199	7		-2.625	0.934	1.692	1.101	
206	181	7		-5.396	-0.438	0.319	-0.297	
213	187	7		-3.118	0.696	1.452	0.849	
229	196	7		-5.118	-0.435	0.322	-0.023	
245	198	7		-2.557	0.935	1.692	1.169	
288	203	7		-2.606	0.957	1.715	1.098	
264	134	7		-3.902	-0.217	1.628	0.975	
226	196	7		-2.864	0.828	1.585	0.969	
244	196	7		-2.937	0.858	1.483	0.999	
286	202	7		-3.667	0.426	1.184	0.567	
238	136	7		-3.555	0.450	1.227	0.668	
298	123	8		-3.329	0.595	1.353	0.736	
311	123	8		-4.599	-0.040	0.718	0.101	
285	124	8		-2.176	1.172	1.930	1.313	
294	132	8		-5.252	-0.366	0.392	-0.225	
204	157	8		-3.177	0.671	1.429	0.812	
242	184	8		-5.060	0.183	0.941	-0.583	
252	191	8		-2.688	0.916	1.673	1.057	
266	192	8		-2.213	1.153	1.911	1.294	
288	192	8		-2.803	0.858	1.616	0.999	
273	194	8		-2.174	1.173	1.931	1.314	
312	198	8		-4.668	-0.074	0.684	0.067	
268	200	8		-2.420	0.997	1.755	1.243	
284	123	8		-2.596	0.828	1.583	1.239	
310	123	8		-4.485	0.017	0.774	0.159	
294	133	8		-5.352	-0.430	0.327	-0.261	
196	155	8		-2.416	1.052	1.809	1.193	
239	184	8		-5.181	-0.331	0.427	-0.190	
225	186	8		-3.507	0.506	1.264	0.647	
250	191	8		-5.049	0.459	-0.470	0.839	
267	199	8		-3.483	0.518	1.276	0.659	
196	154	8		-4.655	-0.067	0.689	0.074	
264	200	8		-2.670	0.933	1.691	1.058	
266	134	8		-3.682	-0.254	1.584	1.232	
276	136	8		-2.614	0.821	1.578	1.226	
210	158	9		-4.181	0.169	0.927	0.310	
238	159	9		-2.511	0.883	1.641	1.267	
257	206	9		-2.650	0.935	1.692	1.075	
214	150	9		-2.982	0.769	1.527	0.910	
213	158	9		-2.801	0.859	1.617	1.000	
237	160	9		-2.521	0.896	1.653	1.244	
257	207	9		-2.651	0.934	1.692	1.076	
214	160	9		-5.457	-0.468	0.289	-0.328	
234	162	9		-5.042	0.279	0.483	-0.107	
224	204	9		-4.997	-0.238	0.518	-0.097	
234	146	9		-3.290	0.671	1.426	0.702	
234	164	9		-3.064	0.729	1.484	0.870	
235	139	10		-2.403	0.924	1.681	1.334	
217	148	10		-4.479	-0.412	0.951	0.594	
283	149	10		-2.692	0.914	1.672	1.055	
244	151	10		-3.162	0.542	1.300	0.957	
228	153	10		-5.073	-0.413	0.345	0.000	
274	172	10		-3.427	0.558	1.316	0.675	
224	205	10		-5.202	-0.221	0.209	0.007	
235	140	10		-2.492	0.877	1.633	1.293	
216	148	10		-3.178	0.671	1.429	0.812	
283	149	10		-2.681	0.926	1.684	1.053	
232	152	10		-3.255	0.576	1.334	0.830	
224	205	10		-3.454	0.533	1.291	0.674	
234	148	10		-3.961	0.812	1.570	-0.113	
268	158	10		-4.630	0.132	0.890	-0.102	
248	162	10		-4.224	0.412	1.169	0.025	
250	166	10		-3.488	0.747	1.494	0.436	
272	144	10		-3.738	0.919	1.677	0.004	
296	172	10		-3.356	0.582	1.340	0.722	
171	101	11		-2.173	1.173	1.931	1.314	
268	144	11		-6.887	-1.836	-0.046	-0.383	
257	151	11		-9.412	-2.692	-1.717	-2.059	
252	153	11		-6.139	-0.947	-0.190	-0.531	
263	154	11		-6.706	-1.639	0.205	-0.407	
178	156	11		-4.770	-0.125	0.632	0.016	
280	172	11		-2.858	0.831	1.589	0.972	
248	208	11		-2.713	0.923	1.641	1.064	
138	216	11		-5.677	-0.673	0.086	-0.344	
155	220	11		-3.121	0.767	1.525	0.773	
170	102	11		-4.534	0.297	0.448	0.436	
266	136	11		-2.540	1.046	1.479	1.399	
177	156	11		-2.392	1.206	1.679	1.347	
263	157	11		-2.944	0.789	1.548	0.927	
270	148	11		-3.927	0.828	1.586	-0.095	
272	146	11		-3.909	0.827	1.585	-0.076	
183	112	12		-2.431	1.044	1.802	1.185	
167	113	12		-2.920	0.800	1.558	0.941	
151	231	12		-5.746	-0.613	0.145	-0.472	
181	114	12		-2.691	0.914	1.672	1.055	
150	231	12		-5.751	-0.615	0.142	-0.474	
174	109	13		-2.341	1.089	1.847	1.230	
157	115	13		-3.247	0.645	1.387	0.785	
193	150	13		-7.072	-0.684	0.074	-1.728	
309	169	13		-5.864	-0.672	0.085	-0.531	
157	192	13		-3.626	0.447	1.205	0.587	
137	220	13		-5.386	-0.460	0.298	-0.265	
282	146	9		-3.551	0.484	1.242	0.625	
204	157	9		-5.465	-0.473	0.285	-0.332	
238	159	9		-2.362	0.941	1.699	1.357	
175	111	13		-2.111	1.205	1.962	1.345	
158	117	13		-3.199	0.903	1.175	1.044	
193	149	13		-7.319	-0.807	-0.050	-1.851	
142	232	13		-5.562	-0.521	0.236	-0.381	
282	147	9		-2.847	0.834	1.593	0.980	
195	151	9		-5.371	-0.426	0.332	-0.285	
237	160	9		-3.567	0.344	1.094	0.757	
160	142	13		-5.790	-0.167	-0.283	-0.089	
234	146	9		-3.144	0.695	1.452	0.822	
49	79	14		-11.787	-3.070	-3.715	-2.654	
150	120	14		-3.323	0.598	1.356	0.739	
267	224	14		-10.003	-2.875	-2.126	-2.459	
236	139	10		-2.900	0.673	1.430	1.089	
144	126	14		-3.846	0.337	1.095	0.478	
136	208	14		-5.931	-0.593	0.003	-0.508	
236	140	10		-3.045	0.618	1.340	1.034	
156	208	14		-3.578	0.967	1.724	0.116	
142	138	14		-7.163	-0.533	-1.290	-0.454	
149	140	15		-5.816	-0.648	0.109	-0.508	
137	205	15		-5.001	-0.208	0.547	-0.129	
143	230	15		-6.114	-0.795	-0.040	-0.656	
183	111	11		-2.743	0.802	1.559	1.116	
193	151	11		-7.255	-0.775	-0.018	-1.819	
229	153	11		-9.912	-2.816	-2.094	-2.400	
146	142	15		-5.852	-0.652	0.106	-0.540	
147	145	15		-5.816	-0.648	0.110	-0.508	
217	148	11		-6.584	-1.428	0.119	-0.496	
232	151	11		-4.797	-0.275	0.480	0.141	
144	140	15		-6.262	-0.839	-0.083	-0.761	
234	148	11		-4.069	0.758	1.516	-0.166	
272	146	11		-3.968	0.809	1.566	-0.116	
28	24	16		-11.464	-3.060	-3.339	-2.708	
159	155	16		-5.751	-0.615	0.141	-0.474	
174	109	12		-2.475	1.022	1.780	1.163	
268	144	12		-10.677	-3.111	-2.564	-2.654	
257	151	12		-10.369	-3.070	-2.296	-2.637	
252	153	12		-9.927	-3.079	-1.847	-2.160	
263	154	12		-5.618	-1.170	0.576	0.212	
264	154	12		-3.827	0.619	1.377	0.215	
270	148	12		-3.683	0.619	1.376	0.359	
181	101	17		-6.656	-0.657	-0.717	-0.521	
160	213	17		-5.792	-0.636	0.122	-0.495	
140	223	17		-5.833	-0.790	-0.033	-0.382	
314	229	17		-2.612	0.818	1.575	1.231	
168	156	13		-5.825	-0.647	0.099	-0.506	
28	25	17		-12.399	-3.809	-3.587	-2.654	
148	145	14		-5.812	-0.646	0.111	-0.505	
309	169	14		-5.646	-0.680	0.078	-0.306	
181	100	18		-4.431	0.358	0.493	0.494	
160	215	18		-6.329	-0.597	-0.439	-0.472	
144	140	14		-5.660	-0.533	0.213	-0.454	
144	140	14		-10.811	-3.166	-2.307	-2.021	
31	32	19		-12.317	-3.835	-3.479	-2.655	
9	42	19		-11.348	-3.071	-3.275	-2.655	
46	80	19		-11.635	-3.070	-3.562	-2.655	
144	100	19		-2.606	0.957	1.715	1.098	
183	152	19		-3.282	0.619	1.377	0.760	
181	214	19		-6.705	-0.294	-1.024	-0.263	
162	223	19		-5.688	-0.584	0.174	-0.443	
148	141	15		-5.636	-0.553	0.205	-0.423	
143	231	15		-5.621	-0.551	0.207	-0.410	
162	223	19		-5.673	-0.515	0.119	-0.374	
146	142	15		-5.858	-0.647	0.111	-0.551	
182	98	19		-6.711	-0.091	-0.801	-0.491	
144	142	15		-6.244	-0.831	-0.073	-0.753	
25	69	20		-11.734	-3.449	-3.283	-2.652	
167	101	20		-2.059	1.231	1.988	1.371	
136	125	20		-2.879	0.820	1.578	0.961	
182	101	16		-4.322	0.456	0.502	0.594	
160	212	16		-6.479	-0.648	-0.554	-0.507	
167	223	16		-4.954	-0.213	0.537	-0.073	
27	70	20		-11.772	-3.054	-3.716	-2.638	
182	150	20		-4.948	-0.213	0.545	-0.074	
180	215	20		-7.265	-0.280	-1.010	-0.837	
161	214	16		-6.720	-0.608	-0.793	-0.509	
160	226	20		-6.002	0.042	-0.066	-0.517	
160	102	21		-2.345	1.087	1.845	1.228	
185	123	21		-3.062	0.729	1.486	0.870	
177	233	21		-5.869	0.256	-0.472	0.021	
182	215	17		-10.251	-2.244	-2.974	-1.859	
164	222	17		-4.385	0.348	0.544	0.489	
314	228	17		-4.315	-0.017	0.740	0.363	
179	144	22		-6.189	-0.835	-0.077	-0.694	
172	230	22		-4.670	-0.029	0.729	0.020	
28	24	18		-11.459	-3.073	-3.382	-2.658	
27	46	18		-12.297	-3.322	-3.635	-2.991	
47	80	18		-11.812	-3.069	-3.740	-2.654	
162	223	18		-4.718	-0.099	0.659	0.042	
314	230	18		-2.622	0.829	1.587	1.210	
28	25	18		-12.426	-3.813	-3.611	-2.655	
181	216	18		-8.032	-0.699	-1.430	-1.184	
178	216	22		-6.973	-0.456	-1.181	-0.374	
177	137	23		-5.826	-0.652	0.103	-0.511	
172	151	23		-3.190	0.665	1.423	0.806	
24	69	19		-12.231	-3.835	-3.394	-2.655	
183	152	19		-4.361	0.079	0.837	0.220	
172	150	23		-5.217	-0.348	0.410	-0.209	
170	230	23		-5.255	-0.368	0.390	-0.227	
26	70	19		-11.364	-3.071	-3.291	-2.655	
180	146	23		-7.114	-0.708	0.049	-1.745	
28	26	19		-11.756	-3.203	-3.550	-2.651	
178	218	19		-8.071	-0.452	-1.182	-1.472	
162	226	19		-5.733	-0.266	-0.175	-0.140	
149	167	24		-3.601	0.459	1.217	0.600	
141	225	24		-6.335	-0.589	-0.469	-0.448	
143	232	24		-4.658	0.609	0.016	0.745	
9	42	20		-11.332	-3.063	-3.267	-2.647	
136	124	20		-2.822	0.849	1.607	0.990	
144	231	24		-3.751	0.388	1.146	0.521	
166	150	24		-4.390	0.656	1.414	-0.385	
146	152	24		-2.954	0.783	1.541	0.924	
176	218	20		-6.638	-0.706	-0.388	-0.832	
171	133	25		-6.878	-0.454	-1.147	-0.313	
135	166	25		-2.580	0.970	1.727	1.110	
